created_at,raw_text,likes_count,reply_count,source,is_spam,clean_text,normalized_text,final_text,text_length,word_count,clean_text_length,clean_word_count,label,annotator_id,labeling_date,confidence,notes
2026-03-22T15:16:09.000Z,tp PK kadang makanannya TDK layak makan,0,0.0,tiktok,False,pk kadang makanannya tdk layak makan,tapi pk kadang makanannya tdk layak makan,pk kadang makanannya tdk layak makan,39.0,7.0,36,6,,,,,
2026-03-23T03:45:05.000Z,CUAN PERHARI ITU MANA BISA DI STOP 😅😅,2,,tiktok,False,cuan perhari stop,cuan perhari itu mana bisa di stop,cuan perhari stop,37.0,8.0,17,3,,,,,
2026-03-22T14:48:12.000Z,trua mbg harus d ambil ke sekolah kah?,4,,tiktok,False,trua makan bergizi gratis d ambil sekolah kah?,trua makan bergizi gratis harus d ambil ke sekolah kah?,trua makan bergizi gratis d ambil sekolah kah?,38.0,8.0,46,8,,,,,
2026-03-24T06:55:08.000Z,justru MBG itu korupsi sampai tingkat bawah pak,0,0.0,tiktok,False,makan bergizi gratis korupsi tingkat,justru makan bergizi gratis itu korupsi sampai tingkat bawah pak,makan bergizi gratis korupsi tingkat,47.0,8.0,36,5,,,,,
2026-03-23T04:28:43.000Z,ro ngunu biyen GK tak pilih Riko kang,0,0.0,tiktok,False,ro ngunu biyen gk tak pilih riko kang,ro ngunu biyen gk tak pilih riko kang,ro ngunu biyen gk tak pilih riko kang,37.0,8.0,37,8,,,,,
2026-03-23T11:16:53.000Z,presiden KONOHA Yo iki,0,0.0,tiktok,False,presiden konoha yo iki,presiden konoha yo iki,presiden konoha yo iki,22.0,4.0,22,4,,,,,
2026-03-23T07:43:29.000Z,"Setuju banget, kualitas SDM kita emang investasi jangka panjang. Kalau pemerintah bisa pangkas anggaran yang nggak perlu demi gizi anak bangsa",0,0.0,tiktok,False,"setuju banget, kualitas sdm investasi jangka panjang. pemerintah pangkas anggaran tidak gizi anak bangsa","setuju banget, kualitas sdm kita memang investasi jangka panjang. kalau pemerintah bisa pangkas anggaran yang tidak perlu demi gizi anak bangsa","setuju banget, kualitas sdm investasi jangka panjang. pemerintah pangkas anggaran tidak gizi anak bangsa",142.0,21.0,104,14,,,,,
2026-03-23T15:05:48.000Z,Parah bener ini orang,0,0.0,tiktok,False,parah bener orang,parah bener ini orang,parah bener orang,21.0,4.0,17,3,,,,,
2026-03-23T13:10:17.000Z,mending sejahterakan lewat pekerjaan dan gaji yg stabil. hemat saja gaji para anggota dewan dan menteri.,0,0.0,tiktok,False,mending sejahterakan pekerjaan gaji stabil. hemat gaji anggota dewan menteri.,mending sejahterakan lewat pekerjaan dan gaji yg stabil. hemat saja gaji para anggota dewan dan menteri.,mending sejahterakan pekerjaan gaji stabil. hemat gaji anggota dewan menteri.,104.0,16.0,77,10,,,,,
2026-03-23T00:45:16.000Z,Dulu niate pak jokwi mbg itu dimulai dr indonesia timur atau daerh yg tertinggal 😭,0,0.0,tiktok,False,niate jokwi makan bergizi gratis indonesia timur daerh tertinggal,dulu niate pak jokwi makan bergizi gratis itu dimulai dari indonesia timur atau daerh yg tertinggal,niate jokwi makan bergizi gratis indonesia timur daerh tertinggal,82.0,15.0,65,9,,,,,
2026-03-23T12:15:00.000Z,ga liat mbg di korupsi,0,0.0,tiktok,False,tidak liat makan bergizi gratis korupsi,tidak liat makan bergizi gratis di korupsi,tidak liat makan bergizi gratis korupsi,22.0,5.0,39,6,,,,,
2026-03-23T09:49:41.000Z,pak stanting itu SDH di backup oleh dana desa apa guna pagu dana desa itu tertulis penanganan stunting,0,0.0,tiktok,False,stanting backup dana desa pagu dana desa tertulis penanganan stunting,pak stanting itu sudah di backup oleh dana desa apa guna pagu dana desa itu tertulis penanganan stunting,stanting backup dana desa pagu dana desa tertulis penanganan stunting,102.0,18.0,69,10,,,,,
2026-03-23T13:25:48.000Z,"anak sekolah senang dan menanti mbg, tapi byk wali murid tdk setuju mbg dan oknum2 yg tdk suka program mbg. karna anak sekolah yg blm dpt program mbg byk yg nunggu2 di kasih.",0,0.0,tiktok,False,"anak sekolah senang makan bergizi gratis, byk wali murid tdk setuju makan bergizi gratis oknum tdk suka program makan bergizi gratis. anak sekolah program makan bergizi gratis byk nunggu kasih.","anak sekolah senang dan menanti makan bergizi gratis, tapi byk wali murid tdk setuju makan bergizi gratis dan oknum yg tdk suka program makan bergizi gratis. karena anak sekolah yg blm dapat program makan bergizi gratis byk yg nunggu di kasih.","anak sekolah senang makan bergizi gratis, byk wali murid tdk setuju makan bergizi gratis oknum tdk suka program makan bergizi gratis. anak sekolah program makan bergizi gratis byk nunggu kasih.",174.0,33.0,193,30,,,,,
2026-03-23T04:19:28.000Z,"lumayan kan dapat duit😁 , dari 335 T hilang 10 persen saja 33,5 T masuk untuk jadi dana ,menyambut 2029😌😏",4,,tiktok,False,"lumayan duit , t hilang persen , t masuk dana ,menyambut","lumayan kan dapat duit , dari t hilang persen saja , t masuk untuk jadi dana ,menyambut","lumayan duit , t hilang persen , t masuk dana ,menyambut",105.0,20.0,56,11,,,,,
2026-03-24T05:23:26.000Z,Masalah ny gk semua dapur amanah pak. Bnyk yg ngasih makanan yg gk layak utk d makan. Bkn hanya ngasih mkn ank indonesia aja garis besar nya.,1,0.0,tiktok,False,ny gk dapur amanah pak. bnyk ngasih makanan gk layak d makan. bkn ngasih mkn ank indonesia garis nya.,masalah ny gk semua dapur amanah pak. bnyk yg ngasih makanan yg gk layak untuk d makan. bkn hanya ngasih mkn ank indonesia aja garis besar nya.,ny gk dapur amanah pak. bnyk ngasih makanan gk layak d makan. bkn ngasih mkn ank indonesia garis nya.,141.0,27.0,101,19,,,,,
2026-03-22T23:53:40.000Z,gak butuh suaramu,0,,tiktok,False,tidak butuh suaramu,tidak butuh suaramu,tidak butuh suaramu,17.0,3.0,19,3,,,,,
2026-03-23T08:49:08.000Z,"iya buk betul, dari pada BLT bnyk yg salah sasaran yg dpt bnyk org kaya buk",0,,tiktok,False,"iya buk betul, blt bnyk salah sasaran bnyk org kaya buk","iya buk betul, dari pada blt bnyk yg salah sasaran yg dapat bnyk org kaya buk","iya buk betul, blt bnyk salah sasaran bnyk org kaya buk",75.0,16.0,55,11,,,,,
2026-03-23T01:15:46.000Z,"Selebihnya uang kita pak di alihkan saja, untuk peningkatan kesejahteraan tenaga Honorer, perbaikan perbaikan infrakstruktur sekolah yg masih kurang layak",0,0.0,tiktok,False,"selebihnya uang alihkan saja, peningkatan kesejahteraan tenaga honorer, perbaikan perbaikan infrakstruktur sekolah layak","selebihnya uang kita pak di alihkan saja, untuk peningkatan kesejahteraan tenaga honorer, perbaikan perbaikan infrakstruktur sekolah yg masih kurang layak","selebihnya uang alihkan saja, peningkatan kesejahteraan tenaga honorer, perbaikan perbaikan infrakstruktur sekolah layak",154.0,20.0,120,13,,,,,
2026-03-22T14:31:17.000Z,"Hentikan pak,dana mbg alokasikan ke bpjs kesehatan dan pendidikan🙏🏻",7,0.0,tiktok,False,"hentikan pak,dana makan bergizi gratis alokasikan bpjs kesehatan pendidikan","hentikan pak,dana makan bergizi gratis alokasikan ke bpjs kesehatan dan pendidikan","hentikan pak,dana makan bergizi gratis alokasikan bpjs kesehatan pendidikan",67.0,9.0,75,9,,,,,
2026-03-23T07:25:25.000Z,"kalau tetap di jalankan tolong di taruh di desa2 yang memang membutuhkan saja
ini kan korupsinya pindah saja dari program A ke program B.C.D.E.FGHIJ",0,0.0,tiktok,False,jalankan tolong taruh desa membutuhkan korupsinya pindah program a program b.c.d.e.fghij,kalau tetap di jalankan tolong di taruh di desa yang memang membutuhkan saja ini kan korupsinya pindah saja dari program a ke program b.c.d.e.fghij,jalankan tolong taruh desa membutuhkan korupsinya pindah program a program b.c.d.e.fghij,148.0,24.0,88,11,,,,,
2026-03-23T00:01:36.000Z,BPJS dihapus mbg lanjut gimana toh pak,9,0.0,tiktok,False,bpjs dihapus makan bergizi gratis gimana,bpjs dihapus makan bergizi gratis lanjut gimana toh pak,bpjs dihapus makan bergizi gratis gimana,38.0,7.0,40,6,,,,,
2026-03-23T00:22:00.000Z,yg pnting anak sekolah jangan DARING.,0,0.0,tiktok,False,pnting anak sekolah jangan daring.,yg pnting anak sekolah jangan daring.,pnting anak sekolah jangan daring.,37.0,6.0,34,5,,,,,
2026-03-23T01:39:49.000Z,Justru MBG jadi ladang korupsi,0,0.0,tiktok,False,makan bergizi gratis ladang korupsi,justru makan bergizi gratis jadi ladang korupsi,makan bergizi gratis ladang korupsi,30.0,5.0,35,5,,,,,
2026-03-23T02:10:57.000Z,"Pak, untuk menghindari kenaikan harga akibat kenaikan bbm nanti nya, apa ngga kebih baik mbg dialihkan untuk subsidi bbm agar dampak krisis tidak begitu dirasa oleh masyarakat",0,0.0,tiktok,False,"pak, menghindari kenaikan harga akibat kenaikan bahan bakar minyak nya, ngga kebih baik makan bergizi gratis dialihkan subsidi bahan bakar minyak dampak krisis tidak dirasa masyarakat","pak, untuk menghindari kenaikan harga akibat kenaikan bahan bakar minyak nanti nya, apa ngga kebih baik makan bergizi gratis dialihkan untuk subsidi bahan bakar minyak agar dampak krisis tidak begitu dirasa oleh masyarakat","pak, menghindari kenaikan harga akibat kenaikan bahan bakar minyak nya, ngga kebih baik makan bergizi gratis dialihkan subsidi bahan bakar minyak dampak krisis tidak dirasa masyarakat",175.0,27.0,183,26,,,,,
2026-03-23T02:24:51.000Z,akun fake menyerang😂😂,0,,tiktok,False,akun fake menyerang,akun fake menyerang,akun fake menyerang,21.0,3.0,19,3,,,,,
2026-03-24T02:34:17.000Z,bagus pak pemikiran nya tapi tolonglah isinya MBG itu gak bergizi sama sekali,0,0.0,tiktok,False,bagus pemikiran nya tolonglah isinya makan bergizi gratis tidak bergizi,bagus pak pemikiran nya tapi tolonglah isinya makan bergizi gratis itu tidak bergizi sama sekali,bagus pemikiran nya tolonglah isinya makan bergizi gratis tidak bergizi,77.0,13.0,71,10,,,,,
2026-03-23T01:10:03.000Z,tolong dengarkan suara rakyat pak 😂,0,0.0,tiktok,False,tolong dengarkan suara rakyat,tolong dengarkan suara rakyat pak,tolong dengarkan suara rakyat,35.0,6.0,29,4,,,,,
2026-03-23T09:41:55.000Z,saya kecewa pilih pakwowo,0,0.0,tiktok,False,kecewa pilih pakwowo,saya kecewa pilih pakwowo,kecewa pilih pakwowo,25.0,4.0,20,3,,,,,
2026-03-23T01:45:22.000Z,Jangan gaji asn yg dipotong pak itu hak orang,0,0.0,tiktok,False,jangan gaji asn dipotong hak orang,jangan gaji asn yg dipotong pak itu hak orang,jangan gaji asn dipotong hak orang,45.0,9.0,34,6,,,,,
2026-03-23T13:42:15.000Z,nggak guna mbg pak,0,0.0,tiktok,False,tidak makan bergizi gratis,tidak guna makan bergizi gratis pak,tidak makan bergizi gratis,18.0,4.0,26,4,,,,,
2026-03-23T16:47:51.000Z,evaluasi MBg pak,0,0.0,tiktok,False,evaluasi makan bergizi gratis,evaluasi makan bergizi gratis pak,evaluasi makan bergizi gratis,16.0,3.0,29,4,,,,,
2026-03-22T16:44:06.000Z,"kelak kau akan paham jika perang berlanjut, kau akan setiap hari ke dapur tersebut untuk meminta makan..jika SDM tinggi pasti paham semua program beliau arahnya kemana..mau itu swasembada pangan,energi, MBG bahkan perekrutan TNI besar2an itu semua untuk mengatasi keadaan apabila sudah krisis,,di negara kepulauan jika sudah Perang sangat sulit memantaunya..tapi jika di tiap desa ada dapur, kau tidak akan kelaparan..belajar lagi ya dek.",0,,tiktok,False,"kelak kau paham perang berlanjut, kau dapur makan..jika sdm paham program beliau arahnya kemana..mau swasembada pangan,energi, makan bergizi gratis perekrutan tni an mengatasi krisis,,di negara kepulauan perang sulit memantaunya..tapi desa dapur, kau tidak kelaparan..belajar iya dek.","kelak kau akan paham jika perang berlanjut, kau akan setiap hari ke dapur tersebut untuk meminta makan..jika sdm tinggi pasti paham semua program beliau arahnya kemana..mau itu swasembada pangan,energi, makan bergizi gratis bahkan perekrutan tni besar an itu semua untuk mengatasi keadaan apabila sudah krisis,,di negara kepulauan jika sudah perang sangat sulit memantaunya..tapi jika di tiap desa ada dapur, kau tidak akan kelaparan..belajar lagi iya dek.","kelak kau paham perang berlanjut, kau dapur makan..jika sdm paham program beliau arahnya kemana..mau swasembada pangan,energi, makan bergizi gratis perekrutan tni an mengatasi krisis,,di negara kepulauan perang sulit memantaunya..tapi desa dapur, kau tidak kelaparan..belajar iya dek.",438.0,63.0,284,36,,,,,
2026-03-23T07:59:51.000Z,ini udah krisis pak..alihkan saja ke sembako murah pak.. insyaallah 2029 bapak terpilih lagi,0,0.0,tiktok,False,udah krisis pak..alihkan sembako murah pak.. insyaallah terpilih,ini udah krisis pak..alihkan saja ke sembako murah pak.. insyaallah bapak terpilih lagi,udah krisis pak..alihkan sembako murah pak.. insyaallah terpilih,92.0,14.0,64,8,,,,,
2026-03-23T14:37:47.000Z,MBG sangat membantu anak2 di daerah yang kesulitan makan 🙏 apalagi yang ke sekolah tanpa sarapan 🙏,0,0.0,tiktok,False,makan bergizi gratis membantu anak daerah kesulitan makan sekolah sarapan,makan bergizi gratis sangat membantu anak di daerah yang kesulitan makan apalagi yang ke sekolah tanpa sarapan,makan bergizi gratis membantu anak daerah kesulitan makan sekolah sarapan,98.0,17.0,73,10,,,,,
2026-03-23T15:42:09.000Z,nyata nya sayap ayam yg datang setiap harinya,0,0.0,tiktok,False,nyata nya sayap ayam harinya,nyata nya sayap ayam yg datang setiap harinya,nyata nya sayap ayam harinya,45.0,8.0,28,5,,,,,
2026-03-24T08:46:59.000Z,pak mau nnya emng mbg yakin bersih dr korup..pk,0,0.0,tiktok,False,nnya emng makan bergizi gratis bersih korup..pk,pak mau nnya emng makan bergizi gratis yakin bersih dari korup..pk,nnya emng makan bergizi gratis bersih korup..pk,47.0,9.0,47,7,,,,,
2026-03-23T01:35:19.000Z,Kok kayak nggak rela banget ini MBG di hentikan 😏 ada apa dengan MBG pak?,0,0.0,tiktok,False,kayak tidak rela makan bergizi gratis hentikan makan bergizi gratis pak?,kok kayak tidak rela banget ini makan bergizi gratis di hentikan ada apa dengan makan bergizi gratis pak?,kayak tidak rela makan bergizi gratis hentikan makan bergizi gratis pak?,73.0,15.0,72,11,,,,,
2026-03-23T04:42:47.000Z,"ini lah contoh orang yg konsisten .
berkelas memang sang Jendral",1,0.0,tiktok,False,contoh orang konsisten . berkelas sang jendral,ini lah contoh orang yg konsisten . berkelas memang sang jendral,contoh orang konsisten . berkelas sang jendral,64.0,11.0,46,7,,,,,
2026-03-23T12:41:03.000Z,tapi mbg malah di daerah pelosok banyak yg belum dapat sampe sekarang. harusnya mereka yg prioritas.,0,0.0,tiktok,False,makan bergizi gratis daerah pelosok sampe sekarang. prioritas.,tapi makan bergizi gratis malah di daerah pelosok banyak yg belum dapat sampe sekarang. harusnya mereka yg prioritas.,makan bergizi gratis daerah pelosok sampe sekarang. prioritas.,100.0,16.0,62,8,,,,,
2026-03-23T00:06:40.000Z,klamaan kburu utang numpuk,0,,tiktok,False,klamaan kburu utang numpuk,klamaan kburu utang numpuk,klamaan kburu utang numpuk,26.0,4.0,26,4,,,,,
2026-03-23T07:31:59.000Z,"betul pak,, berkat ada nya MBG, anak2 sy bisa mkn, karena sy tidak lg menganggur untuk mencari nafkah buat anak2 sy yg sudah di tinggal ayah nya🙏",0,,tiktok,False,"pak,, berkat nya makan bergizi gratis, anak mkn, tidak menganggur mencari nafkah anak tinggal ayah nya","betul pak,, berkat ada nya makan bergizi gratis, anak saya bisa mkn, karena saya tidak lg menganggur untuk mencari nafkah buat anak saya yg sudah di tinggal ayah nya","pak,, berkat nya makan bergizi gratis, anak mkn, tidak menganggur mencari nafkah anak tinggal ayah nya",145.0,27.0,102,16,,,,,
2026-03-23T08:27:51.000Z,semua setuju mbg di stop,0,0.0,tiktok,False,setuju makan bergizi gratis stop,semua setuju makan bergizi gratis di stop,setuju makan bergizi gratis stop,24.0,5.0,32,5,,,,,
2026-03-23T04:22:21.000Z,Mbg itu memperkaya orang berduit wowo,0,0.0,tiktok,False,makan bergizi gratis memperkaya orang berduit wowo,makan bergizi gratis itu memperkaya orang berduit wowo,makan bergizi gratis memperkaya orang berduit wowo,37.0,6.0,50,7,,,,,
2026-03-23T10:04:46.000Z,mbg banyak proyeknya diambil pejabat orang kaya raya proyekne,0,0.0,tiktok,False,makan bergizi gratis proyeknya diambil pejabat orang kaya raya proyekne,makan bergizi gratis banyak proyeknya diambil pejabat orang kaya raya proyekne,makan bergizi gratis proyeknya diambil pejabat orang kaya raya proyekne,61.0,9.0,71,10,,,,,
2026-03-23T05:25:22.000Z,aku single mom dan aku bersyukur anak2 aku dapat MBG di sekolah. setidaknya mereka sudah makan dia kali saat aku tinggal mereka bekerja seharian.,0,0.0,tiktok,False,single mom bersyukur anak makan bergizi gratis sekolah. makan kali tinggal seharian.,aku single mom dan aku bersyukur anak aku dapat makan bergizi gratis di sekolah. setidaknya mereka sudah makan dia kali saat aku tinggal mereka bekerja seharian.,single mom bersyukur anak makan bergizi gratis sekolah. makan kali tinggal seharian.,145.0,24.0,84,12,,,,,
2026-03-23T11:51:18.000Z,satu periode saja pak pengin presidenya ganti,0,0.0,tiktok,False,periode pengin presidenya ganti,satu periode saja pak pengin presidenya ganti,periode pengin presidenya ganti,45.0,7.0,31,4,,,,,
2026-03-22T14:35:36.000Z,memang km ga membutuhkan tp apakah km tau tetanggamu atau saudara kandungmu membutuhkan MBG utk anaknya ? jgn egois,3,,tiktok,False,tidak membutuhkan tau tetanggamu saudara kandungmu membutuhkan makan bergizi gratis anaknya ? jangan egois,memang kamu tidak membutuhkan tapi apakah kamu tau tetanggamu atau saudara kandungmu membutuhkan makan bergizi gratis untuk anaknya ? jangan egois,tidak membutuhkan tau tetanggamu saudara kandungmu membutuhkan makan bergizi gratis anaknya ? jangan egois,115.0,19.0,106,14,,,,,
2026-03-22T17:38:57.000Z,mngkin niat bpk baik..tp realita d lpngn gk mngkin bpk liat satu satu,1,0.0,tiktok,False,mngkin niat bpk baik..tp realita d lpngn gk mngkin bpk liat,mngkin niat bpk baik..tp realita d lpngn gk mngkin bpk liat satu satu,mngkin niat bpk baik..tp realita d lpngn gk mngkin bpk liat,69.0,13.0,59,11,,,,,
2026-03-22T21:15:58.000Z,kalo uang ada kok rakyat suruh hemat🗿,1,0.0,tiktok,False,uang rakyat suruh hemat,kalau uang ada kok rakyat suruh hemat,uang rakyat suruh hemat,37.0,7.0,23,4,,,,,
2026-03-23T15:35:46.000Z,"tolong dngerin suara kami rakyat pak, tolong d hentikan mbg",0,0.0,tiktok,False,"tolong dngerin suara rakyat pak, tolong d hentikan makan bergizi gratis","tolong dngerin suara kami rakyat pak, tolong d hentikan makan bergizi gratis","tolong dngerin suara rakyat pak, tolong d hentikan makan bergizi gratis",59.0,10.0,71,11,,,,,
2026-03-23T00:07:49.000Z,mbg jg di korupsi ya Allah pak2,1,0.0,tiktok,False,makan bergizi gratis korupsi iya allah,makan bergizi gratis juga di korupsi iya allah pak,makan bergizi gratis korupsi iya allah,31.0,7.0,38,6,,,,,
2026-03-23T00:57:29.000Z,presiden pun sepuh jadi sering ngelantur dari segi data dan omongan,0,0.0,tiktok,False,presiden sepuh ngelantur segi data omongan,presiden pun sepuh jadi sering ngelantur dari segi data dan omongan,presiden sepuh ngelantur segi data omongan,67.0,11.0,42,6,,,,,
2026-03-24T00:57:39.000Z,Masalahnya MBG juga rawan korup dan dibiarkan kocakk,0,0.0,tiktok,False,makan bergizi gratis rawan korup dibiarkan kocakk,masalahnya makan bergizi gratis juga rawan korup dan dibiarkan kocakk,makan bergizi gratis rawan korup dibiarkan kocakk,52.0,8.0,49,7,,,,,
2026-03-24T02:38:13.000Z,la iya padahal rakyat nya gak mau adanya mbg karna anak nya gak mau makan,0,,tiktok,False,la iya rakyat nya tidak makan bergizi gratis anak nya tidak makan,la iya padahal rakyat nya tidak mau adanya makan bergizi gratis karena anak nya tidak mau makan,la iya rakyat nya tidak makan bergizi gratis anak nya tidak makan,73.0,15.0,65,12,,,,,
2026-03-23T20:33:57.000Z,makanya kasi makan orang yang susah saja. yang ada buat biaya lain pejabat saja korupsi,0,0.0,tiktok,False,kasi makan orang susah saja. biaya pejabat korupsi,makanya kasi makan orang yang susah saja. yang ada buat biaya lain pejabat saja korupsi,kasi makan orang susah saja. biaya pejabat korupsi,87.0,15.0,50,8,,,,,
2026-03-22T22:40:06.000Z,nah ini yg ga tau otak nyh pakai atau tdk,0,,tiktok,False,tidak tau otak nyh pakai tdk,nah ini yg tidak tau otak nyh pakai atau tdk,tidak tau otak nyh pakai tdk,41.0,10.0,28,6,,,,,
2026-03-22T14:55:33.000Z,"masyarakat mana yg mau menghentikan MBG, kalo masyarakat 16/24% yg ngomong gtu bisa jadi 😏😏",39,,tiktok,False,"masyarakat menghentikan makan bergizi gratis, masyarakat / % ngomong gtu","masyarakat mana yg mau menghentikan makan bergizi gratis, kalau masyarakat / % yg ngomong gtu bisa jadi","masyarakat menghentikan makan bergizi gratis, masyarakat / % ngomong gtu",91.0,15.0,72,10,,,,,
2026-03-23T11:25:26.000Z,"klo sudah seperti ini gak bakal dapat pondasi, dia menang aja dijoki sama King Oslo",3,,tiktok,False,"tidak pondasi, menang dijoki king oslo","klo sudah seperti ini tidak bakal dapat pondasi, dia menang aja dijoki sama king oslo","tidak pondasi, menang dijoki king oslo",83.0,15.0,38,6,,,,,
2026-03-23T05:18:48.000Z,"emang MBG ndak ada korupsi nya,..?",0,0.0,tiktok,False,"makan bergizi gratis ndak korupsi nya,..?","memang makan bergizi gratis ndak ada korupsi nya,..?","makan bergizi gratis ndak korupsi nya,..?",34.0,6.0,41,6,,,,,
2026-03-23T12:42:44.000Z,mbg bersih dr korupsi pak??,0,0.0,tiktok,False,makan bergizi gratis bersih korupsi pak??,makan bergizi gratis bersih dari korupsi pak??,makan bergizi gratis bersih korupsi pak??,27.0,5.0,41,6,,,,,
2026-03-23T03:54:14.000Z,pak bpk tdk tau menu mbg yg sebenarnya pak 😌,0,0.0,tiktok,False,bpk tdk tau menu makan bergizi gratis,pak bpk tdk tau menu makan bergizi gratis yg sebenarnya pak,bpk tdk tau menu makan bergizi gratis,44.0,10.0,37,7,,,,,
2026-03-23T14:18:29.000Z,Justru menghentikan MBG ITU LEBIH HEMAT,0,0.0,tiktok,False,menghentikan makan bergizi gratis hemat,justru menghentikan makan bergizi gratis itu lebih hemat,menghentikan makan bergizi gratis hemat,39.0,6.0,39,5,,,,,
2026-03-22T22:05:25.000Z,"Makan sehari sekali, itupun wafer atau kacang. Gizi apanya",0,,tiktok,False,"makan sehari sekali, itupun wafer kacang. gizi apanya","makan sehari sekali, itupun wafer atau kacang. gizi apanya","makan sehari sekali, itupun wafer kacang. gizi apanya",58.0,9.0,53,8,,,,,
2026-03-23T05:41:30.000Z,minimal mbg jangan di kasih untuk anak sekolah aja kalo mau di lanjut semua rakyat indonesia harus dapat mbg biar adil,0,0.0,tiktok,False,minimal makan bergizi gratis jangan kasih anak sekolah rakyat indonesia makan bergizi gratis biar adil,minimal makan bergizi gratis jangan di kasih untuk anak sekolah aja kalau mau di lanjut semua rakyat indonesia harus dapat makan bergizi gratis biar adil,minimal makan bergizi gratis jangan kasih anak sekolah rakyat indonesia makan bergizi gratis biar adil,118.0,21.0,102,15,,,,,
2026-03-23T12:13:42.000Z,mbg juga dikorupsi lo paak😭😭,0,0.0,tiktok,False,makan bergizi gratis dikorupsi lo paak,makan bergizi gratis juga dikorupsi lo paak,makan bergizi gratis dikorupsi lo paak,28.0,5.0,38,6,,,,,
2026-03-23T11:53:27.000Z,plis pak Prabowo jangan hentikan program MBG #gerindra,0,0.0,tiktok,False,plis prabowo jangan hentikan program makan bergizi gratis,plis pak prabowo jangan hentikan program makan bergizi gratis,plis prabowo jangan hentikan program makan bergizi gratis,54.0,8.0,57,8,,,,,
2026-03-23T02:54:20.000Z,mbg itu menguntungkan bagi pengelola dapur2 mbg..tp manfaatnya buat masyarakat nggk ada.,0,0.0,tiktok,False,makan bergizi gratis menguntungkan pengelola dapur mbg..tp manfaatnya masyarakat nggk ada.,makan bergizi gratis itu menguntungkan bagi pengelola dapur mbg..tp manfaatnya buat masyarakat nggk ada.,makan bergizi gratis menguntungkan pengelola dapur mbg..tp manfaatnya masyarakat nggk ada.,88.0,12.0,90,11,,,,,
2026-03-23T02:24:33.000Z,"lanjut pak..anak2 sekolah semuanya mendukung 100%,liat anak2 sekolah bahagianya ketika mbg mereka dibawa pulang,yg ga dukung sabar sampe calon capres anda jadi presiden.jgn ganggu program janji presiden dulu.",0,0.0,tiktok,False,"pak..anak sekolah mendukung %,liat anak sekolah bahagianya makan bergizi gratis dibawa pulang,yg tidak dukung sabar sampe calon capres presiden.jgn ganggu program janji presiden dulu.","lanjut pak..anak sekolah semuanya mendukung %,liat anak sekolah bahagianya ketika makan bergizi gratis mereka dibawa pulang,yg tidak dukung sabar sampe calon capres anda jadi presiden.jgn ganggu program janji presiden dulu.","pak..anak sekolah mendukung %,liat anak sekolah bahagianya makan bergizi gratis dibawa pulang,yg tidak dukung sabar sampe calon capres presiden.jgn ganggu program janji presiden dulu.",208.0,28.0,183,24,,,,,
2026-03-23T02:18:45.000Z,"iyaa silahkan kasih makan anak anda roti sama biskuit aja, kan bergizi. dibanding, sayur, buah, dan daging segar. 👍",2,,tiktok,False,"iyaa silahkan kasih makan anak roti biskuit aja, bergizi. dibanding, sayur, buah, daging segar.","iyaa silahkan kasih makan anak anda roti sama biskuit aja, kan bergizi. dibanding, sayur, buah, dan daging segar.","iyaa silahkan kasih makan anak roti biskuit aja, bergizi. dibanding, sayur, buah, daging segar.",115.0,19.0,95,14,,,,,
2026-03-23T04:12:51.000Z,"dua kata lucu ""bayar relawan"" 😂
kalo dibayar namanya bukan relawan tp karyawan",1,,tiktok,False,"lucu ""bayar relawan"" dibayar namanya bukan relawan karyawan","dua kata lucu ""bayar relawan"" kalau dibayar namanya bukan relawan tapi karyawan","lucu ""bayar relawan"" dibayar namanya bukan relawan karyawan",78.0,13.0,59,8,,,,,
2026-03-23T13:09:07.000Z,pak di sekolahku anak2nya ga mau makan lauk mbg,0,0.0,tiktok,False,sekolahku anak nya tidak makan lauk makan bergizi gratis,pak di sekolahku anak nya tidak mau makan lauk makan bergizi gratis,sekolahku anak nya tidak makan lauk makan bergizi gratis,47.0,9.0,56,9,,,,,
2026-03-23T01:25:21.000Z,Gua setuju stop,2,,tiktok,False,gua setuju stop,gua setuju stop,gua setuju stop,15.0,3.0,15,3,,,,,
2026-03-22T14:45:06.000Z,kadung janji dmna2,0,,tiktok,False,kadung janji dmna,kadung janji dmna,kadung janji dmna,18.0,3.0,17,3,,,,,
2026-03-22T15:05:35.000Z,spill dg sehari makan itu . gua yakin g bakal gizi anak bagus..,3,,tiktok,False,spill sehari makan . gua tidak gizi anak bagus..,spill dengan sehari makan itu . gua yakin tidak bakal gizi anak bagus..,spill sehari makan . gua tidak gizi anak bagus..,63.0,13.0,48,9,,,,,
2026-03-23T01:42:40.000Z,"langsung aja ke dapurnya gak usah ke sekolah, sekolah gak ngurusin MBG",0,,tiktok,False,"langsung dapurnya tidak sekolah, sekolah tidak ngurusin makan bergizi gratis","langsung aja ke dapurnya tidak usah ke sekolah, sekolah tidak ngurusin makan bergizi gratis","langsung dapurnya tidak sekolah, sekolah tidak ngurusin makan bergizi gratis",70.0,12.0,76,10,,,,,
2026-03-23T01:47:53.000Z,"kalo negara memg jago.
jgan pake donator pak.
supaya trealisasi dgn baik",0,0.0,tiktok,False,negara memg jago. jgan pake donator pak. trealisasi baik,kalau negara memg jago. jgan pake donator pak. supaya trealisasi dengan baik,negara memg jago. jgan pake donator pak. trealisasi baik,72.0,12.0,56,9,,,,,
